,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,,
4663,7047,0.18,0.2762841,0.1012059,-0.09628413,0.07879412,-0.0618008,0.009270634,0.006208513,,,,
4664,7048,-0.13,0.09160501,0.09691176,-0.221605,-0.2269118,-0.06179362,0.04910878,0.05148895,,,,
4665,7049,0.75,-0.8831024,0.09338235,1.633102,0.6566176,-0.06200629,2.667023,0.4311467,,,,
4666,7050,0.08,0.7224639,0.09097059,-0.6424639,-0.01097059,-0.06204059,0.4127599,0.000120354,,,,
4667,7053,-0.53,-0.1747693,0.08876471,-0.3552307,-0.6187647,-0.06200616,0.1261889,0.3828698,,,,
4668,7054,0.36,-0.05645788,0.07685294,0.4164579,0.2831471,-0.06200829,0.1734372,0.08017226,,,,
4669,7055,0.5,0.2892314,0.07852941,0.2107686,0.4214706,-0.06198736,0.0444234,0.1776375,,,,
4670,7056,0.08,0.6353123,0.08317647,-0.5553123,-0.003176471,-0.0620113,0.3083718,1.01E-05,,,,
4671,7057,-0.45,-0.07214161,0.07464706,-0.3778584,-0.5246471,-0.06198987,0.142777,0.2752545,,,,
4672,7060,-0.25,-0.07903839,0.07061765,-0.1709616,-0.3206176,-0.06197532,0.02922787,0.1027957,,,,
4673,7061,0.46,0.6034427,0.07726471,-0.1434427,0.3827353,-0.06195532,0.02057581,0.1464863,,,,
4674,7062,0.83,0.2224636,0.08002941,0.6075364,0.7499706,-0.06192613,0.3691005,0.5624559,,,,
4675,7063,0.81,0.8418956,0.07794118,-0.03189562,0.7320588,-0.06186326,0.00101733,0.5359101,,,,
4676,7064,-1.13,-0.6697891,0.07791176,-0.4602109,-1.207912,-0.06172427,0.2117941,1.459051,,,,
4677,7067,0.55,0.04134876,0.06285294,0.5086512,0.4871471,-0.06171836,0.2587261,0.2373123,,,,
4678,7068,0.51,-0.07201478,0.05105882,0.5820148,0.4589412,-0.06172319,0.3387412,0.210627,,,,
4679,7069,0.65,0.6058378,0.04497059,0.04416223,0.6050294,-0.06167833,0.001950303,0.3660606,,,,
4680,7070,0.67,-0.3053196,0.03926471,0.9753196,0.6307353,-0.06172416,0.9512484,0.397827,,,,
4681,7071,-0.31,0.6433986,0.04935294,-0.9533986,-0.3593529,-0.06179401,0.9089689,0.1291345,,,,
4682,7074,-0.57,0.06374394,0.05214706,-0.6337439,-0.6221471,-0.06178653,0.4016314,0.387067,,,,
4683,7075,0.37,0.342595,0.05511765,0.02740498,0.3148824,-0.06176959,0.000751033,0.0991509,,,,
4684,7076,0.47,0.1370785,0.05647059,0.3329215,0.4135294,-0.06175601,0.1108367,0.1710066,,,,
4685,7077,0.58,0.3312823,0.05608824,0.2487177,0.5239118,-0.06172673,0.0618605,0.2744835,,,,
4686,7078,-0.89,-0.1946511,0.05423529,-0.6953489,-0.9442353,-0.0616744,0.4835102,0.8915803,,,,
4687,7081,-0.64,0.0555374,0.04882353,-0.6955374,-0.6888235,-0.0616659,0.4837723,0.4744779,,,,
4688,7082,0.43,-0.1163844,0.04667647,0.5463844,0.3833235,-0.06167343,0.2985359,0.1469369,,,,
4689,7083,0.72,-0.1751485,0.05552941,0.8951485,0.6644706,-0.06169979,0.8012909,0.4415212,,,,
4690,7084,0.54,0.1691347,0.05767647,0.3708653,0.4823235,-0.06168241,0.1375411,0.232636,,,,
4691,7085,-0.29,-0.01848144,0.05582353,-0.2715186,-0.3458235,-0.06167059,0.07372233,0.1195939,,,,
4692,7089,0.18,0.2745348,0.05094118,-0.09453484,0.1290588,-0.06166315,0.008936836,0.01665618,,,,
4693,7090,0.49,-0.2946774,0.05164706,0.7846774,0.4383529,-0.0616973,0.6157186,0.1921533,,,,
4694,7091,1.08,0.6310787,0.05288235,0.4489213,1.027118,-0.06160004,0.2015303,1.054971,,,,
4695,7092,-0.61,-0.04806674,0.05464706,-0.5619333,-0.6646471,-0.06157838,0.315769,0.4417557,,,,
4696,7095,0.58,-0.3241014,0.04914706,0.9041014,0.5308529,-0.06162306,0.8173994,0.2818048,,,,
4697,7096,0.62,-0.2211962,0.05326471,0.8411962,0.5667353,-0.06165276,0.707611,0.3211889,,,,
4698,7097,0.81,0.6014218,0.05602941,0.2085782,0.7539706,-0.06159093,0.04350488,0.5684716,,,,
4699,7098,-0.38,-0.4509221,0.06164706,0.07092207,-0.4416471,-0.06156443,0.00502994,0.1950521,,,,
4700,7099,-0.43,-0.2508908,0.06091176,-0.1791092,-0.4909118,-0.06153581,0.03208012,0.2409944,,,,
4701,7102,-0.93,0.3198557,0.06005882,-1.249856,-0.9900588,-0.06158086,1.562139,0.9802165,,,,
4702,7103,-0.54,-0.05890651,0.05988235,-0.4810935,-0.5998824,-0.06155948,0.2314509,0.3598588,,,,
4703,7104,-0.78,-0.005198029,0.05614706,-0.774802,-0.8361471,-0.06153899,0.6003181,0.6991419,,,,
4704,7105,0.39,-0.2634142,0.04964706,0.6534142,0.3403529,-0.06156247,0.4269501,0.1158401,,,,
4705,7106,-0.12,0.6700091,0.05038235,-0.7900091,-0.1703824,-0.06161448,0.6241143,0.02903015,,,,
4706,7109,-0.11,-0.5309415,0.045,0.4209415,-0.155,-0.0616229,0.1771918,0.024025,,,,
4707,7110,-0.05,0.3554924,0.04432353,-0.4054924,-0.09432353,-0.06163165,0.1644241,0.008896928,,,,
4708,7111,0.57,-0.04589714,0.04320588,0.6158971,0.5267941,-0.06163348,0.3793293,0.277512,,,,
4709,7112,0.39,0.3015872,0.04467647,0.08841284,0.3453235,-0.06161523,0.007816831,0.1192483,,,,
4710,7113,-0.51,-0.09150906,0.04411765,-0.4184909,-0.5541176,-0.06159384,0.1751347,0.3070464,,,,
4711,7116,-0.18,-0.239691,0.04029412,0.05969102,-0.2202941,-0.06158258,0.003563018,0.0485295,,,,
4712,7117,-0.44,0.5987847,0.03891176,-1.038785,-0.4789118,-0.06165846,1.079074,0.2293565,,,,
4713,7118,-1.93,-0.06537316,0.03776471,-1.864627,-1.967765,-0.06158977,3.476833,3.872098,,,,
4714,7119,-1.54,-0.3099821,0.02938235,-1.230018,-1.569382,-0.06147492,1.512944,2.462961,,,,
4715,7120,-0.07,-0.4731756,0.02529412,0.4031756,-0.09529412,-0.06148346,0.1625506,0.009080969,,,,
4716,7123,-0.42,-0.2646735,0.02144118,-0.1553265,-0.4414412,-0.06145896,0.02412631,0.1948703,,,,
4717,7125,1.19,0.02447046,0.01835294,1.16553,1.171647,-0.06144285,1.358459,1.372757,,,,
4718,7126,1.15,0.02929783,0.01870588,1.120702,1.131294,-0.06142636,1.255973,1.279826,,,,
4719,7127,0.33,0.1838622,0.02120588,0.1461378,0.3087941,-0.061412,0.02135624,0.09535381,,,,
4720,7130,0.67,0.4075738,0.02052941,0.2624262,0.6494706,-0.06136824,0.06886753,0.421812,,,,
4721,7131,-0.29,-0.4654189,0.01873529,0.1754189,-0.3087353,-0.06135482,0.03077179,0.09531748,,,,
4722,7132,0.62,-0.1130578,0.01567647,0.7330578,0.6043235,-0.06136309,0.5373737,0.3652069,,,,
4723,7133,0.36,0.3809313,0.01476471,-0.02093128,0.3452353,-0.0613442,0.000438118,0.1191874,,,,
4724,7134,0.14,0.3812747,0.01897059,-0.2412747,0.1210294,-0.06134191,0.05821348,0.01464812,,,,
4725,7137,0.46,0.4710702,0.01820588,-0.01107017,0.4417941,-0.06131507,0.000122549,0.195182,,,,
4726,7138,0.87,0.1511335,0.01847059,0.7188665,0.8515294,-0.06128377,0.5167691,0.7251023,,,,
4727,7139,-0.32,0.2032917,0.022,-0.5232917,-0.342,-0.06129202,0.2738342,0.116964,,,,
4728,7140,0.25,-0.3096838,0.01894118,0.5596838,0.2310588,-0.06131078,0.313246,0.05338818,,,,
4729,7141,-0.54,-0.6062534,0.01685294,0.06625342,-0.5568529,-0.06127239,0.004389516,0.3100852,,,,
4730,7144,-0.25,-0.1737408,0.01420588,-0.07625917,-0.2642059,-0.06125921,0.00581546,0.06980475,,,,
4731,7145,0.67,-0.2076232,0.01579412,0.8776232,0.6542059,-0.06128384,0.7702224,0.4279853,,,,
4732,7146,0.71,0.06643917,0.01817647,0.6435608,0.6918235,-0.06126818,0.4141705,0.4786198,,,,
4733,7147,-0.26,-0.1189066,0.01964706,-0.1410934,-0.2796471,-0.06125552,0.01990734,0.07820248,,,,
4734,7148,0.06,0.2126394,0.02023529,-0.1526394,0.03976471,-0.06125117,0.02329879,0.001581232,,,,
4735,7151,-0.25,-0.196609,0.02252941,-0.053391,-0.2725294,-0.06123725,0.002850599,0.07427228,,,,
4736,7152,0.62,-0.1877216,0.02470588,0.8077216,0.5952941,-0.06125796,0.6524142,0.3543751,,,,
4737,7153,0.46,-0.30862,0.02364706,0.76862,0.4363529,-0.06128969,0.5907767,0.1904039,,,,
4738,7154,-0.24,0.007495068,0.02738235,-0.2474951,-0.2673824,-0.06128179,0.06125381,0.07149332,,,,
4739,7155,0.66,0.19928,0.024,0.46072,0.636,-0.06125404,0.2122629,0.404496,,,,
4740,7158,-0.36,0.4390152,0.02867647,-0.7990152,-0.3886765,-0.06129454,0.6384253,0.1510694,,,,
4741,7159,-0.36,-0.1221015,0.02641176,-0.2378985,-0.3864118,-0.06127808,0.05659571,0.1493141,,,,
4742,7160,0.05,0.08010666,0.022,-0.03010666,0.028,-0.06127163,0.000906411,0.000784,,,,
4743,7161,-1.18,-0.304927,0.01908824,-0.875073,-1.199088,-0.06119067,0.7657528,1.437813,,,,
4744,7162,-1,0.2386232,0.01220588,-1.238623,-1.012206,-0.06122816,1.534187,1.024561,,,,
4745,7165,-0.28,-0.4800196,0.009411765,0.2000196,-0.2894118,-0.06121692,0.04000784,0.08375917,,,,
4746,7166,1.08,0.1825957,0.007058824,0.8974043,1.072941,-0.06116971,0.8053345,1.151203,,,,
4747,7167,-0.01,0.154451,0.01214706,-0.164451,-0.02214706,-0.06116587,0.02704412,0.000490492,,,,
4748,7168,0.44,-0.05728445,0.01923529,0.4972844,0.4207647,-0.06116527,0.2472918,0.1770429,,,,
4749,7169,0.38,0.3416692,0.01997059,0.03833079,0.3600294,-0.0611455,0.00146925,0.1296212,,,,
4750,7172,-0.66,-0.4833297,0.01961765,-0.1766703,-0.6796176,-0.0610941,0.0312124,0.4618801,,,,
4751,7173,1.12,0.3766433,0.01767647,0.7433567,1.102324,-0.06101553,0.5525792,1.215117,,,,
4752,7174,0.7,-0.009065306,0.02326471,0.7090653,0.6767353,-0.0610108,0.5027736,0.4579707,,,,
4753,7175,0.39,0.5671946,0.02644118,-0.1771946,0.3635588,-0.06099372,0.03139792,0.132175,,,,
4754,7176,-0.29,0.2010617,0.02652941,-0.4910617,-0.3165294,-0.06100053,0.2411416,0.1001909,,,,
4755,7179,-0.45,0.009697018,0.023,-0.459697,-0.473,-0.06099158,0.2113213,0.223729,,,,
4756,7180,0.38,-0.4383462,0.01961765,0.8183462,0.3603824,-0.06103728,0.6696904,0.1298754,,,,
4757,7181,1.01,-0.04696035,0.02008824,1.05696,0.9899118,-0.06103852,1.117165,0.9799253,,,,
4758,7182,0,0.7240081,0.02211765,-0.7240081,-0.02211765,-0.06108339,0.5241878,0.00048919,,,,
4759,7183,-0.23,-0.2060893,0.02052941,-0.02391071,-0.2505294,-0.06107051,0.000571722,0.06276499,,,,
4760,7187,-0.38,-0.07440566,0.02073529,-0.3055943,-0.4007353,-0.06105657,0.0933879,0.1605888,,,,
4761,7188,0.92,-0.07426145,0.02044118,0.9942615,0.8995588,-0.06106293,0.9885558,0.8092061,,,,
4762,7189,0.78,-0.5815823,0.02452941,1.361582,0.7554706,-0.06117874,1.853906,0.5707358,,,,
4763,7190,-0.72,0.5139629,0.02791176,-1.233963,-0.7479118,-0.06126326,1.522664,0.559372,,,,
4764,7193,0.52,-0.09458516,0.02705882,0.6145852,0.4929412,-0.06126857,0.3777149,0.242991,,,,
4765,7194,0.49,-0.01708851,0.03305882,0.5070885,0.4569412,-0.06126563,0.2571388,0.2087952,,,,
4766,7195,-0.12,0.7291239,0.03458824,-0.8491239,-0.1545882,-0.06132725,0.7210114,0.02389752,,,,
4767,7196,-0.08,0.257746,0.03920588,-0.337746,-0.1192059,-0.06133049,0.1140723,0.01421004,,,,
4768,7197,0.23,0.02925041,0.03991176,0.2007496,0.1900882,-0.06132426,0.0403004,0.03613354,,,,
4769,7200,-0.18,-0.05280929,0.03744118,-0.1271907,-0.2174412,-0.0613145,0.01617748,0.04728067,,,,
4770,7201,0.66,0.1687636,0.03608824,0.4912364,0.6239118,-0.06129131,0.2413132,0.3892659,,,,
4771,7202,0.18,0.2847084,0.03958824,-0.1047084,0.1404118,-0.06128391,0.01096384,0.01971546,,,,
4772,7203,0.43,0.2004153,0.04602941,0.2295847,0.3839706,-0.06126736,0.05270913,0.1474334,,,,
4773,7204,-0.4,-0.1028046,0.04811765,-0.2971954,-0.4481176,-0.06124876,0.0883251,0.2008094,,,,
4774,7207,1,0.1612659,0.04397059,0.8387341,0.9560294,-0.06121636,0.7034749,0.9139922,,,,
4775,7208,-0.7,0.4994578,0.04855882,-1.199458,-0.7485588,-0.06129244,1.438699,0.5603403,,,,
4776,7209,0.86,-0.1894777,0.04655882,1.049478,0.8134412,-0.06132505,1.101404,0.6616865,,,,
4777,7210,0.62,0.05074956,0.04682353,0.5692504,0.5731765,-0.06131625,0.3240461,0.3285313,,,,
4778,7211,-0.17,0.2619201,0.04776471,-0.4319201,-0.2177647,-0.06132313,0.186555,0.04742147,,,,
4779,7214,0.25,-0.0577218,0.04620588,0.3077218,0.2037941,-0.06132166,0.0946927,0.04153204,,,,
4780,7215,0.48,-0.2159889,0.04441176,0.6959889,0.4355882,-0.06134289,0.4844005,0.1897371,,,,
4781,7216,-0.33,0.5222334,0.04176471,-0.8522334,-0.3717647,-0.06139305,0.7263018,0.138209,,,,
4782,7217,0.33,-0.1098009,0.04044118,0.4398009,0.2895588,-0.06139683,0.1934248,0.08384431,,,,
4783,7218,-0.14,0.2808132,0.04064706,-0.4208132,-0.1806471,-0.06140431,0.1770837,0.03263336,,,,
4784,7221,-0.28,-0.05995853,0.03944118,-0.2200415,-0.3194412,-0.06139205,0.04841825,0.1020427,,,,
4785,7222,-1.12,0.2992165,0.04032353,-1.419216,-1.160324,-0.06144279,2.014175,1.346351,,,,
4786,7223,0.62,-0.1210057,0.03229412,0.7410057,0.5877059,-0.06145419,0.5490895,0.3453982,,,,
4787,7224,-3.43,0.3971573,0.03285294,-3.827157,-3.462853,-0.06163538,14.64713,11.99135,,,,
4788,7225,-2.66,-0.330514,0.02158824,-2.329486,-2.681588,-0.0614146,5.426505,7.190915,,,,
4789,7228,0.59,-0.9612223,0.01544118,1.551222,0.5745588,-0.06160825,2.406291,0.3301178,,,,
4790,7229,2.81,0.3547973,0.01711765,2.455203,2.792882,-0.06138337,6.02802,7.800192,,,,
4791,7230,2.79,1.079445,0.02294118,1.710555,2.767059,-0.0608722,2.925998,7.656615,,,,
4792,7231,1.02,0.8490922,0.03291176,0.1709078,0.9870882,-0.06076832,0.02920947,0.9743432,,,,
4793,7232,-0.36,0.3024303,0.03588235,-0.6624303,-0.3958824,-0.06078847,0.4388139,0.1567228,,,,
4794,7235,-1.79,0.2488704,0.03520588,-2.03887,-1.825206,-0.0608429,4.156992,3.331377,,,,
4795,7236,0.23,-0.9026319,0.02814706,1.132632,0.2018529,-0.06095693,1.282855,0.04074461,,,,
4796,7237,-0.04,0.7135474,0.02664706,-0.7535474,-0.06664706,-0.06100525,0.5678337,0.00444183,,,,
4797,7238,-1.33,-0.283661,0.02491176,-1.046339,-1.354912,-0.06091624,1.094825,1.835786,,,,
4798,7239,-0.77,-0.3917841,0.021,-0.3782159,-0.791,-0.0608594,0.1430473,0.625681,,,,
4799,7242,0.99,-0.2870342,0.01976471,1.277034,0.9702353,-0.06091447,1.630816,0.9413565,,,,
4800,7243,-0.08,0.224981,0.02341176,-0.304981,-0.1034118,-0.06091605,0.09301339,0.01069399,,,,
4801,7244,-1.2,-0.3089231,0.02358824,-0.8910769,-1.223588,-0.06083277,0.794018,1.497168,,,,
4802,7245,0.77,-0.4437023,0.01814706,1.213702,0.7518529,-0.06091118,1.473073,0.5652828,,,,
4803,7246,-1.17,0.3514273,0.01967647,-1.521427,-1.189676,-0.06098378,2.314741,1.41533,,,,
4804,7249,0.09,-0.2142442,0.01611765,0.3042442,0.07388235,-0.06098585,0.0925645,0.005458602,,,,
4805,7250,1.62,0.2147939,0.01673529,1.405206,1.603265,-0.06090676,1.974604,2.570458,,,,
4806,7251,0.21,-0.1000637,0.02155882,0.3100637,0.1884412,-0.06090609,0.09613948,0.03551008,,,,
4807,7252,0.33,0.2557895,0.02276471,0.07421053,0.3072353,-0.0608906,0.005507203,0.09439353,,,,
4808,7253,-0.76,0.4990257,0.02394118,-1.259026,-0.7839412,-0.0609747,1.585146,0.6145638,,,,
4809,7256,-0.73,0.09117728,0.02238235,-0.8211773,-0.7523824,-0.06097554,0.6743321,0.5660792,,,,
4810,7257,0.94,-0.4821805,0.01941176,1.42218,0.9205882,-0.06107804,2.022597,0.8474827,,,,
4811,7258,-0.19,0.1843588,0.02038235,-0.3743588,-0.2103824,-0.06108072,0.1401445,0.04426073,,,,
4812,7259,-0.41,0.1328922,0.019,-0.5428922,-0.429,-0.06108401,0.2947319,0.184041,,,,
4813,7260,-0.59,-0.3459676,0.018,-0.2440324,-0.608,-0.06104549,0.0595518,0.369664,,,,
4814,7263,-0.48,-0.5233476,0.01755882,0.04334764,-0.4975588,-0.06101393,0.001879018,0.2475648,,,,
4815,7264,1.29,-0.4017086,0.01485294,1.691709,1.275147,-0.06111768,2.861878,1.626,,,,
4816,7265,0.17,0.558611,0.02079412,-0.388611,0.1492059,-0.06112366,0.1510185,0.0222624,,,,
4817,7267,0.43,0.2138474,0.02220588,0.2161526,0.4077941,-0.06110478,0.04672193,0.166296,,,,
4818,7270,0.35,0.07579382,0.02311765,0.2742062,0.3268824,-0.06109475,0.07518903,0.1068521,,,,
4819,7271,-0.36,-0.5084513,0.02420588,0.1484513,-0.3842059,-0.06107541,0.02203779,0.1476142,,,,
4820,7272,0.76,-0.0835236,0.02476471,0.8435236,0.7352353,-0.06108245,0.7115321,0.5405709,,,,
4821,7273,0.44,0.3592469,0.02526471,0.08075315,0.4147353,-0.06105911,0.006521071,0.1720054,,,,
4822,7274,-0.09,-0.2628816,0.02555882,0.1728816,-0.1155588,-0.0610543,0.02988804,0.01335384,,,,
4823,7277,-0.55,-0.1455073,0.023,-0.4044927,-0.573,-0.06103013,0.1636144,0.328329,,,,
4824,7278,0.29,0.0666961,0.02202941,0.2233039,0.2679706,-0.06102127,0.04986463,0.07180824,,,,
4825,7279,0.19,0.01932734,0.02320588,0.1706727,0.1667941,-0.06101491,0.02912916,0.02782028,,,,
4826,7280,0.56,0.09376619,0.02247059,0.4662338,0.5375294,-0.06099999,0.217374,0.2889379,,,,
4827,7281,-0.61,0.3179455,0.02397059,-0.9279455,-0.6339706,-0.06103568,0.8610828,0.4019187,,,,
4828,7284,0.73,-0.8163535,0.02264706,1.546354,0.7073529,-0.06120906,2.391209,0.5003482,,,,
4829,7285,0.43,0.2494525,0.02835294,0.1805475,0.4016471,-0.06118935,0.03259739,0.1613204,,,,
4830,7286,-0.89,0.1475495,0.03344118,-1.037549,-0.9234412,-0.06119963,1.076509,0.8527436,,,,
4831,7287,0.42,0.1846566,0.03164706,0.2353434,0.3883529,-0.06118321,0.05538651,0.150818,,,,
4832,7288,-2.08,-0.01399686,0.03279412,-2.066003,-2.112794,-0.06113195,4.268369,4.463899,,,,
4833,7291,-1.06,-0.2234642,0.02917647,-0.8365358,-1.089176,-0.06107178,0.6997922,1.186305,,,,
4834,7292,0.51,0.4876404,0.02558824,0.02235955,0.4844118,-0.06104151,0.00049995,0.2346548,,,,
4835,7293,-0.68,-0.2864877,0.02764706,-0.3935123,-0.7076471,-0.06099893,0.1548519,0.5007644,,,,
4836,7294,1.4,-0.03650293,0.02438235,1.436503,1.375618,-0.06099812,2.063541,1.892324,,,,
4837,7295,-0.14,0.5966674,0.02879412,-0.7366674,-0.1687941,-0.06104122,0.5426789,0.02849145,,,,
4838,7299,0.81,-0.04979239,0.03329412,0.8597924,0.7767059,-0.06104451,0.739243,0.603272,,,,
4839,7300,-0.66,-0.4135297,0.03494118,-0.2464703,-0.6949412,-0.0609947,0.0607476,0.4829432,,,,
4840,7301,1.26,0.3645661,0.03120588,0.8954339,1.228794,-0.06091139,0.8018018,1.509935,,,,
4841,7302,1.05,-0.5609536,0.03632353,1.610954,1.013676,-0.06105015,2.595171,1.02754,,,,
4842,7306,1.1,1.148932,0.03794118,-0.04893227,1.062059,-0.06092889,0.002394367,1.127969,,,,
4843,7307,0,0.0606167,0.03929412,-0.0606167,-0.03929412,-0.06092279,0.003674384,0.001544028,,,,
4844,7308,0.06,0.3370255,0.039,-0.2770255,0.021,-0.06092385,0.07674311,0.000441,,,,
4845,7309,0.62,0.8931777,0.03926471,-0.2731777,0.5807353,-0.06089032,0.07462608,0.3372535,,,,
4846,7312,0.4,-0.1552035,0.04541176,0.5552035,0.3545882,-0.06090088,0.3082509,0.1257328,,,,
4847,7313,-0.97,0.0206605,0.04417647,-0.9906605,-1.014176,-0.06088409,0.9814082,1.028554,,,,
4848,7314,0.2,0.1405354,0.04094118,0.05946463,0.1590588,-0.06087557,0.003536043,0.02529971,,,,
4849,7315,-2.3,0.04848255,0.04214706,-2.348483,-2.342147,-0.06084038,5.51537,5.485653,,,,
4850,7316,-0.47,-0.5402949,0.03305882,0.07029493,-0.5030588,-0.06080878,0.004941378,0.2530682,,,,
4851,7319,0.38,-0.107928,0.02941176,0.487928,0.3505882,-0.06081288,0.2380737,0.1229121,,,,
4852,7320,0.13,-0.1696425,0.02947059,0.2996425,0.1005294,-0.06081421,0.08978563,0.01010616,,,,
4853,7321,0.02,0.2202206,0.03038235,-0.2002206,-0.01038235,-0.06081179,0.04008829,0.000107793,,,,
4854,7322,0.12,0.6638364,0.02838235,-0.5438364,0.09161765,-0.0608331,0.295758,0.008393793,,,,
4855,7323,-0.91,0.4481437,0.02832353,-1.358144,-0.9383235,-0.0609144,1.844554,0.880451,,,,
4856,7326,0.24,-0.683721,0.02473529,0.923721,0.2152647,-0.0609854,0.8532604,0.04633889,,,,
4857,7327,-1,0.241624,0.02538235,-1.241624,-1.025382,-0.06102012,1.54163,1.051409,,,,
4858,7328,1.09,-0.7804123,0.02202941,1.870412,1.067971,-0.06123366,3.498442,1.140561,,,,
4859,7329,-0.9,0.2387471,0.02379412,-1.138747,-0.9237941,-0.06126496,1.296745,0.8533956,,,,
4860,7330,-0.83,0.4510584,0.02141176,-1.281058,-0.8514118,-0.06134238,1.641111,0.724902,,,,
4861,7333,-1.97,-0.5229695,0.01888235,-1.447031,-1.988882,-0.06113441,2.093897,3.955653,,,,
4862,7334,0.99,-0.7246325,0.01585294,1.714632,0.9741471,-0.06131361,2.939964,0.9489625,,,,
4863,7335,1.08,0.4939993,0.02114706,0.5860007,1.058853,-0.06122619,0.3433969,1.12117,,,,
4864,7336,1.71,-0.71276,0.02432353,2.42276,1.685676,-0.06149368,5.869766,2.841505,,,,
4865,7337,0.96,0.7112606,0.02682353,0.2487394,0.9331765,-0.06140476,0.06187127,0.8708183,,,,
4866,7340,0.1,-0.1367559,0.02979412,0.2367559,0.07020588,-0.06140332,0.05605335,0.004928866,,,,
4867,7341,0.51,0.2202681,0.03202941,0.2897319,0.4779706,-0.06138184,0.08394459,0.2284559,,,,
4868,7342,0.1,0.02630296,0.03405882,0.07369704,0.06594118,-0.06137561,0.005431254,0.004348239,,,,
4869,7343,0.51,0.0135727,0.03523529,0.4964273,0.4747647,-0.06137001,0.2464401,0.2254015,,,,
4870,7344,-0.42,-0.08769043,0.03673529,-0.3323096,-0.4567353,-0.0613531,0.1104297,0.2086071,,,,
4871,7347,-0.27,-0.5220984,0.03447059,0.2520984,-0.3044706,-0.06134347,0.06355358,0.09270234,,,,
4872,7348,0.01,0.1517801,0.03455882,-0.1417801,-0.02455882,-0.06133903,0.02010159,0.000603136,,,,
4873,7349,0.97,-0.5572102,0.03611765,1.52721,0.9338824,-0.06146747,2.332371,0.8721362,,,,
4874,7350,-0.44,0.1942665,0.04282353,-0.6342665,-0.4828235,-0.061476,0.402294,0.2331186,,,,
4875,7351,-1.11,-0.395497,0.04202941,-0.714503,-1.152029,-0.06138381,0.5105145,1.327172,,,,
4876,7355,-1.07,-0.09469449,0.03602941,-0.9753055,-1.106029,-0.06134437,0.9512208,1.223301,,,,
4877,7356,0.33,0.3752878,0.03291176,-0.04528782,0.2970882,-0.06132932,0.002050987,0.08826142,,,,
4878,7357,-0.69,0.5089351,0.03394118,-1.198935,-0.7239412,-0.06140736,1.437445,0.5240908,,,,
4879,7358,0.19,0.3836808,0.03311765,-0.1936808,0.1568824,-0.06140216,0.03751226,0.02461207,,,,
4880,7361,0.74,0.1144455,0.0295,0.6255545,0.7105,-0.06138208,0.3913185,0.5048103,,,,
4881,7362,0.32,0.1021026,0.03344118,0.2178974,0.2865588,-0.061372,0.0474793,0.08211596,,,,
4882,7363,-0.26,-0.278994,0.03635294,0.01899404,-0.2963529,-0.06135684,0.000360774,0.08782507,,,,
4883,7364,0.98,0.7298702,0.03697059,0.2501298,0.9430294,-0.06126636,0.06256491,0.8893045,,,,
4884,7365,-0.72,-0.1535505,0.04144118,-0.5664495,-0.7614412,-0.06123198,0.3208651,0.5797927,,,,
4885,7368,2.64,0.3468739,0.04232353,2.293126,2.597676,-0.06104436,5.258427,6.747923,,,,
4886,7369,0.31,-0.1935176,0.04888235,0.5035176,0.2611176,-0.06105542,0.25353,0.06818243,,,,
4887,7370,0.45,-0.3787391,0.04991176,0.8287391,0.4000882,-0.06109856,0.6868086,0.1600706,,,,
4888,7371,0.35,0.610541,0.05444118,-0.260541,0.2955588,-0.06108994,0.06788163,0.08735502,,,,
4889,7372,1.1,-0.214999,0.05505882,1.314999,1.044941,-0.06113824,1.729222,1.091902,,,,
4890,7375,-0.02,0.02668601,0.05870588,-0.04668601,-0.07870588,-0.06113157,0.002179583,0.006194616,,,,
4891,7376,0.53,0.03718863,0.05973529,0.4928114,0.4702647,-0.06112611,0.242863,0.2211489,,,,
4892,7377,0.68,0.4667288,0.06438235,0.2132712,0.6156176,-0.06108585,0.04548461,0.3789851,,,,
4893,7378,0.6,0.3159829,0.06517647,0.2840171,0.5348235,-0.06105836,0.08066569,0.2860362,,,,
4894,7379,-0.11,0.856012,0.06776471,-0.966012,-0.1777647,-0.06113796,0.9331791,0.03160029,,,,
4895,7382,-0.59,0.1737072,0.06682353,-0.7637072,-0.6568235,-0.0611437,0.5832487,0.4314171,,,,
4896,7383,1.03,-0.2344961,0.07026471,1.264496,0.9597353,-0.06119679,1.59895,0.9210918,,,,
4897,7384,-1.14,0.5833109,0.07414706,-1.723311,-1.214147,-0.06132462,2.9698,1.474153,,,,
4898,7385,0.4,-0.4304498,0.07276471,0.8304498,0.3272353,-0.06137327,0.6896469,0.1070829,,,,
4899,7386,0.54,0.1865586,0.08079412,0.3534414,0.4592059,-0.06135759,0.1249209,0.21087,,,,
4900,7389,-0.06,-0.4101692,0.08244118,0.3501692,-0.1424412,-0.06136096,0.1226185,0.02028949,,,,
4901,7390,-0.76,0.0133773,0.08314706,-0.7733773,-0.8431471,-0.06133984,0.5981125,0.710897,,,,
4902,7391,0.19,1.13892,0.08673529,-0.9489202,0.1032647,-0.06141829,0.9004496,0.0106636,,,,
4903,7392,0.71,0.0862479,0.08576471,0.6237521,0.6242353,-0.06140971,0.3890667,0.3896697,,,,
4904,7393,-0.72,-0.0565777,0.08682353,-0.6634223,-0.8068235,-0.0613796,0.4401292,0.6509642,,,,
