,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,,
118,12338,-0.29,0.383866337,0.140416667,-0.673866337,-0.430416667,-0.079668194,0.45409584,0.185258507,,,
119,12339,1.56,0.509402572,0.140861111,1.050597428,1.419138889,-0.074765718,1.103754955,2.013955186,,,
120,12340,-0.62,0.073857795,0.146083333,-0.693857795,-0.766083333,-0.073811896,0.48143864,0.586883674,,,
121,12341,0.68,0.062397568,0.145361111,0.617602432,0.534638889,-0.073809341,0.381432764,0.285838742,,,
122,12342,0.63,-0.057152226,0.14675,0.687152226,0.48325,-0.074417946,0.472178182,0.233530563,,,
123,12345,0.57,0.046051219,0.149555556,0.523948781,0.420444444,-0.074458622,0.274522325,0.176773531,,,
124,12346,-0.16,0.430624592,0.149472222,-0.590624592,-0.309472222,-0.075163934,0.348837409,0.095773056,,,
125,12347,0.16,-0.183009998,0.142,0.343009998,0.018,-0.075341651,0.117655859,0.000324,,,
126,12348,-0.27,-0.068196739,0.137555556,-0.201803261,-0.407555556,-0.074476335,0.040724556,0.166101531,,,
127,12349,0.37,0.146187795,0.135472222,0.223812205,0.234527778,-0.074144269,0.050091903,0.055003279,,,
128,12352,0.12,0.304957903,0.133694444,-0.184957903,-0.013694444,-0.073991197,0.034209426,0.000187538,,,
129,12353,0.15,0.693649271,0.132083333,-0.543649271,0.017916667,-0.07488876,0.29555453,0.000321007,,,
130,12354,-0.6,0.002989844,0.130416667,-0.602989844,-0.730416667,-0.073744014,0.363596752,0.533508507,,,
131,12355,-0.94,-0.128759972,0.127722222,-0.811240028,-1.067722222,-0.071181151,0.658110384,1.140030744,,,
132,12356,-0.96,-0.062567834,0.120583333,-0.897432166,-1.080583333,-0.069121019,0.805384493,1.16766034,,,
133,12359,-0.31,-0.067299349,0.114472222,-0.242700651,-0.424472222,-0.068330803,0.058903606,0.180176667,,,
134,12360,0.48,0.055097048,0.107916667,0.424902952,0.372083333,-0.068198214,0.180542519,0.138446007,,,
135,12361,-0.65,0.075886689,0.114611111,-0.725886689,-0.764611111,-0.067547349,0.526911486,0.584630151,,,
136,12362,0.9,0.010996916,0.108,0.889003084,0.792,-0.067743182,0.790326484,0.627264,,,
137,12363,-0.57,-0.402878918,0.103833333,-0.167121082,-0.673833333,-0.065728415,0.027929456,0.454051361,,,
138,12366,1.01,-0.389053611,0.101416667,1.399053611,0.908583333,-0.069561258,1.957351007,0.825523674,,,
139,12367,-0.07,-0.169611831,0.100194444,0.099611831,-0.170194444,-0.069229983,0.009922517,0.028966149,,,
140,12368,0.62,0.128230546,0.100222222,0.491769454,0.519777778,-0.068795927,0.241837196,0.270168938,,,
141,12369,-0.41,0.425195718,0.099833333,-0.835195718,-0.509833333,-0.070113593,0.697551887,0.259930028,,,
142,12370,0.85,-0.166562955,0.100083333,1.016562955,0.749916667,-0.071449448,1.033400242,0.562375007,,,
143,12373,-0.1,0.02409715,0.100388889,-0.12409715,-0.200388889,-0.071095538,0.015400103,0.040155707,,,
144,12374,-0.62,-0.368139733,0.09775,-0.251860267,-0.71775,-0.069031313,0.063433594,0.515165063,,,
145,12375,-0.32,0.24938177,0.094055556,-0.56938177,-0.414055556,-0.069303521,0.3241956,0.171442003,,,
146,12376,-1.05,-0.051837189,0.091666667,-0.998162811,-1.141666667,-0.067572536,0.996328997,1.303402778,,,
147,12377,1.03,-0.421732808,0.08525,1.451732808,0.94475,-0.071475938,2.107528147,0.892552563,,,
148,12380,0.7,0.189297113,0.086138889,0.510702887,0.613861111,-0.070708131,0.260817438,0.376825464,,,
