,Date,actural_return,historic_mean,predicted_return,f_err,r_err,RMSE_diff,se_lm,se_mean,,
1525,14866,-0.07,0.179424796,0.183,-0.249424796,-0.253,-0.149587629,0.062212729,0.064009,,
1526,14867,0.81,-0.048610886,0.182083333,0.858610886,0.627916667,-0.149600917,0.737212653,0.39427934,,
1527,14868,-0.61,0.619800788,0.177,-1.229800788,-0.787,-0.149722839,1.512409978,0.619369,,
1528,14869,0.64,0.495382986,0.1775,0.144617014,0.4625,-0.149629454,0.020914081,0.21390625,,
1529,14872,-0.61,0.703965879,0.178888889,-1.313965879,-0.788888889,-0.149794718,1.72650633,0.622345679,,
1530,14873,0.85,0.314567057,0.173055556,0.535432943,0.676944444,-0.149700577,0.286688437,0.458253781,,
1531,14874,0.73,-0.041820914,0.163888889,0.771820914,0.566111111,-0.149701477,0.595707524,0.32048179,,
1532,14875,1.12,0.216748545,0.164583333,0.903251455,0.955416667,-0.149613074,0.815863192,0.912821007,,
1533,14876,0.15,-0.495815767,0.168777778,0.645815767,-0.018777778,-0.149650003,0.417078004,0.000352605,,
1534,14879,0.12,0.037824122,0.162138889,0.082175878,-0.042138889,-0.149602203,0.006752875,0.001775686,,
1535,14880,-0.74,0.502824855,0.16025,-1.242824855,-0.90025,-0.149687028,1.544613619,0.810450063,,
1536,14881,1.15,-0.14140236,0.159333333,1.29140236,0.990666667,-0.149758271,1.667720054,0.981420444,,
1537,14882,-1.41,-0.008016592,0.159805556,-1.401983408,-1.569805556,-0.149554329,1.965557475,2.464289482,,
1538,14883,-1.63,0.249560938,0.159305556,-1.879560938,-1.789305556,-0.149505183,3.532749321,3.201614371,,
1539,14886,0.09,-0.414124975,0.150166667,0.504124975,-0.060166667,-0.14950791,0.25414199,0.003620028,,
1540,14887,-1.36,-0.033185045,0.14925,-1.326814955,-1.50925,-0.149304647,1.760437925,2.277835563,,
1541,14888,0.03,-0.199828727,0.152611111,0.229828727,-0.122611111,-0.149263618,0.052821244,0.015033485,,
1542,14889,1.52,0.311719068,0.155472222,1.208280932,1.364527778,-0.14909319,1.45994281,1.861936056,,
1543,14890,0.88,0.171527009,0.157666667,0.708472991,0.722333333,-0.149029703,0.501933979,0.521765444,,
1544,14893,0.86,0.059509477,0.160277778,0.800490523,0.699722222,-0.149001958,0.640785077,0.489611188,,
1545,14894,-0.92,0.570559149,0.159166667,-1.490559149,-1.079166667,-0.149145206,2.221766577,1.164600694,,
1546,14895,1.76,0.696880402,0.164444444,1.063119598,1.595555556,-0.148753451,1.13022328,2.545797531,,
1547,14896,-0.04,1.020600926,0.170722222,-1.060600926,-0.210722222,-0.148925223,1.124874325,0.044403855,,
1548,14897,-0.4,-0.272822882,0.167944444,-0.127177118,-0.567944444,-0.148807679,0.016174019,0.322560892,,
1549,14900,-0.15,0.50973922,0.160611111,-0.65973922,-0.310611111,-0.14882677,0.435255839,0.096479262,,
1550,14901,1.59,0.172368098,0.156305556,1.417631902,1.433694444,-0.148725817,2.00968021,2.05547976,,
1551,14902,0.74,0.119286964,0.160166667,0.620713036,0.579833333,-0.148680752,0.385284673,0.336206694,,
1552,14903,0.7,0.727308281,0.157722222,-0.027308281,0.542277778,-0.148566799,0.000745742,0.294065188,,
1553,14904,0.36,-0.674168108,0.157638889,1.034168108,0.202361111,-0.14872777,1.069503677,0.040950019,,
1554,14907,0.27,0.31534168,0.165944444,-0.04534168,0.104055556,-0.148677892,0.002055868,0.010827559,,
1555,14908,0.62,0.785047752,0.167888889,-0.165047752,0.452111111,-0.14858966,0.02724076,0.204404457,,
1556,14909,0.1,0.061541548,0.173055556,0.038458452,-0.073055556,-0.148541007,0.001479052,0.005337114,,
1557,14910,0.5,-0.260079246,0.176277778,0.760079246,0.323722222,-0.148587355,0.57772046,0.104796077,,
1558,14911,-0.41,-0.292102966,0.176972222,-0.117897034,-0.586972222,-0.148465089,0.013899711,0.34453639,,
1559,14914,-0.6,0.536519593,0.175361111,-1.136519593,-0.775361111,-0.148545209,1.291676784,0.601184853,,
1560,14915,-0.4,-0.182825845,0.168361111,-0.217174155,-0.568361111,-0.148434667,0.047164614,0.323034353,,
1561,14916,1.48,0.415329297,0.165416667,1.064670703,1.314583333,-0.148229769,1.133523705,1.72812934,,
1562,14917,0.48,-1.432994494,0.161916667,1.912994494,0.318083333,-0.148902971,3.659547932,0.101177007,,
1563,14918,0.02,0.481383458,0.160416667,-0.461383458,-0.140416667,-0.148894125,0.212874695,0.01971684,,
1564,14921,1.14,-0.259665145,0.1615,1.399665145,0.9785,-0.149029475,1.959062518,0.95746225,,
1565,14922,-0.01,0.901046245,0.161555556,-0.911046245,-0.171555556,-0.149143599,0.83000526,0.029431309,,
1566,14923,-0.16,0.347456686,0.162416667,-0.507456686,-0.322416667,-0.1491249,0.257512288,0.103952507,,
1567,14924,0.58,-0.734194367,0.160694444,1.314194367,0.419305556,-0.149387942,1.727106834,0.175817149,,
1568,14925,-0.26,-0.260701031,0.15725,0.000701031,-0.41725,-0.149301338,4.91E-07,0.174097563,,
1569,14928,0.09,-0.58485325,0.154555556,0.67485325,-0.064555556,-0.149345038,0.455426909,0.00416742,,
1570,14929,0.21,-0.489049797,0.154222222,0.699049797,0.055777778,-0.149395685,0.488670618,0.00311116,,
1571,14930,-0.28,1.03430452,0.150888889,-1.31430452,-0.430888889,-0.149656105,1.727396372,0.185665235,,
1572,14931,1.77,0.593781481,0.150888889,1.176218519,1.619111111,-0.149302493,1.383490004,2.62152079,,
1573,14932,-0.23,1.053336556,0.153083333,-1.283336556,-0.383083333,-0.149555119,1.646952717,0.14675284,,
1574,14935,1.29,-0.242463878,0.152361111,1.532463878,1.137638889,-0.149693067,2.348445538,1.294222242,,
1575,14936,0.83,0.113251779,0.152916667,0.716748221,0.677083333,-0.149646965,0.513728013,0.45844184,,
1576,14937,-0.19,0.487399068,0.151527778,-0.677399068,-0.341527778,-0.149666071,0.458869498,0.116641223,,
1577,14939,1.34,0.465971104,0.15475,0.874028896,1.18525,-0.149459519,0.763926512,1.404817563,,
1578,14942,0.9,-0.00056424,0.161972222,0.90056424,0.738027778,-0.149454317,0.81101595,0.544685001,,
1579,14943,0.97,-0.108627103,0.161527778,1.078627103,0.808472222,-0.149495892,1.163436428,0.653627334,,
1580,14944,0.41,0.131235731,0.163277778,0.278764269,0.246722222,-0.149450678,0.077709518,0.060871855,,
1581,14945,0.92,-0.165267437,0.166638889,1.085267437,0.753361111,-0.149514288,1.177805409,0.567552964,,
1582,14946,0.27,0.51852804,0.16475,-0.24852804,0.10525,-0.149476996,0.061766187,0.011077563,,
1583,14949,-1.8,0.099165307,0.164472222,-1.899165307,-1.964472222,-0.149297351,3.606828864,3.859151112,,
1584,14950,-1.87,-0.015801053,0.163083333,-1.854198947,-2.033083333,-0.149023176,3.438053734,4.13342784,,
1585,14951,-0.06,0.003446946,0.164694444,-0.063446946,-0.224694444,-0.148965757,0.004025515,0.050487593,,
1586,14952,0.9,0.401304635,0.160277778,0.498695365,0.739722222,-0.148847304,0.248697067,0.547188966,,
1587,14953,-0.35,-0.3739544,0.161472222,0.0239544,-0.511472222,-0.148742478,0.000573813,0.261603834,,
1588,14956,1.96,0.519733566,0.159388889,1.440266434,1.800611111,-0.148393146,2.074367402,3.242200373,,
1589,14957,0.18,0.153277935,0.160666667,0.026722065,0.019333333,-0.148346505,0.000714069,0.000373778,,
1590,14958,-2.58,0.356184774,0.160111111,-2.936184774,-2.740111111,-0.148365773,8.621181025,7.508208901,,
1591,14959,0.69,-0.219721728,0.151805556,0.909721728,0.538194444,-0.14842082,0.827593622,0.28965326,,
1592,14960,2.01,0.110472734,0.152138889,1.899527266,1.857861111,-0.148333392,3.608203833,3.451647908,,
1593,14963,0.56,0.015828012,0.154527778,0.544171988,0.405472222,-0.148309743,0.296123152,0.164407723,,
1594,14964,0.45,0.378117145,0.154916667,0.071882855,0.295083333,-0.148245017,0.005167145,0.087074174,,
1595,14965,0.98,-0.111766015,0.157,1.091766015,0.823,-0.148287277,1.191953032,0.677329,,
1596,14966,1.5,0.570976425,0.166277778,0.929023575,1.333722222,-0.148020753,0.863084803,1.778814966,,
1597,14970,0.47,0.387025351,0.1695,0.082974649,0.3005,-0.147955861,0.006884792,0.09030025,,
1598,14971,-0.34,0.24463938,0.167527778,-0.58463938,-0.507527778,-0.147921015,0.341803205,0.257584445,,
1599,14972,0.44,0.148362681,0.163194444,0.291637319,0.276805556,-0.147874842,0.085052326,0.076621316,,
1600,14973,1.88,0.045689257,0.161333333,1.834310743,1.718666667,-0.147849182,3.364695902,2.953815111,,
1601,14974,0.92,0.214177819,0.161805556,0.705822181,0.758194444,-0.147775771,0.498184952,0.574858816,,
1602,14977,-0.89,-0.137732525,0.159861111,-0.752267475,-1.049861111,-0.147599877,0.565906354,1.102208353,,
1603,14978,0.67,0.432372751,0.156805556,0.237627249,0.513194444,-0.147507148,0.05646671,0.263368538,,
1604,14979,0.83,-0.032515674,0.156527778,0.862515674,0.673472222,-0.147509594,0.743933287,0.453564834,,
1605,14980,-0.29,0.15266116,0.154861111,-0.44266116,-0.444861111,-0.147459145,0.195948902,0.197901408,,
1606,14981,-2.58,0.039382987,0.151388889,-2.619382987,-2.731388889,-0.147139805,6.861167235,7.460485262,,
1607,14984,-1.89,0.224708967,0.143833333,-2.114708967,-2.033833333,-0.147075453,4.471994017,4.136478028,,
1608,14985,0.99,0.181190437,0.139555556,0.808809563,0.850444444,-0.147001106,0.654172909,0.723255753,,
1609,14986,1.68,0.238183053,0.139027778,1.441816947,1.540972222,-0.146847885,2.078836107,2.37459539,,
1610,14987,-0.31,0.278233889,0.141,-0.588233889,-0.451,-0.146826394,0.346019108,0.203401,,
1611,14988,-1.21,-0.817588327,0.140111111,-0.392411673,-1.350111111,-0.146412418,0.153986921,1.822800012,,
1612,14992,0.41,1.009412481,0.140194444,-0.599412481,0.269805556,-0.146422318,0.359295322,0.072795038,,
1613,14993,2.84,0.075101647,0.1415,2.764898353,2.6985,-0.146299926,7.644662901,7.28190225,,
1614,14994,-0.25,0.306186226,0.144777778,-0.556186226,-0.394777778,-0.146281802,0.309343118,0.155849494,,
1615,14995,-1.28,-0.02274233,0.145805556,-1.25725767,-1.425805556,-0.146105564,1.58069685,2.032921482,,
1616,14998,1.24,0.018163012,0.144555556,1.221836988,1.095444444,-0.146093834,1.492885626,1.199998531,,
1617,14999,-0.89,-0.765267896,0.154777778,-0.124732104,-1.044777778,-0.145813718,0.015558098,1.091560605,,
1618,15000,-2.31,0.286511193,0.154666667,-2.596511193,-2.464666667,-0.145777149,6.741870375,6.074581778,,
1619,15001,0.24,-0.466424945,0.143416667,0.706424945,0.096583333,-0.145828603,0.499036204,0.00932834,,
1620,15002,-1.03,1.275879097,0.140166667,-2.305879097,-1.170166667,-0.146534538,5.317078411,1.369290028,,
1621,15005,-1.28,0.16525003,0.136194444,-1.44525003,-1.416194444,-0.146464892,2.088747648,2.005606704,,
1622,15006,-1.31,-0.158920927,0.131361111,-1.151079073,-1.441361111,-0.146229247,1.324983032,2.077521853,,
1623,15007,0.36,0.247111909,0.123027778,0.112888091,0.236972222,-0.146174502,0.012743721,0.056155834,,
1624,15008,0.74,0.325211805,0.124944444,0.414788195,0.615055556,-0.146081211,0.172049247,0.378293336,,
1625,15009,1.84,1.183904791,0.127333333,0.656095209,1.712666667,-0.145484339,0.430460923,2.933227111,,
1626,15012,-0.5,0.241153677,0.128361111,-0.741153677,-0.628361111,-0.145462015,0.549308772,0.394837686,,
1627,15013,0.48,-0.318817009,0.127777778,0.798817009,0.352222222,-0.145515894,0.638108614,0.124060494,,
1628,15014,1.44,0.147081179,0.132277778,1.292918821,1.307722222,-0.145429121,1.671639078,1.71013741,,
1629,15015,0.62,-0.606005535,0.135111111,1.226005535,0.484888889,-0.145628852,1.503089571,0.235117235,,
1630,15016,0.02,-0.442835655,0.139305556,0.462835655,-0.119305556,-0.145623161,0.214216844,0.014233816,,
1631,15019,0.94,0.460861002,0.141111111,0.479138998,0.798888889,-0.145485406,0.229574179,0.638223457,,
1632,15020,0.86,0.132546758,0.141777778,0.727453242,0.718222222,-0.145433045,0.52918822,0.51584316,,
1633,15021,0.59,-0.318201302,0.147972222,0.908201302,0.442027778,-0.145508052,0.824829606,0.195388556,,
1634,15022,-0.37,0.280644291,0.152611111,-0.650644291,-0.522611111,-0.145487471,0.423337993,0.273122373,,
1635,15023,-0.21,-0.282245229,0.155361111,0.072245229,-0.365361111,-0.145415136,0.005219373,0.133488742,,
1636,15027,0.76,0.624250794,0.163055556,0.135749206,0.596944444,-0.145297287,0.018427847,0.35634267,,
1637,15028,0.18,0.296981394,0.161055556,-0.116981394,0.018944444,-0.145255505,0.013684646,0.000358892,,
1638,15029,-0.4,-0.105742571,0.168722222,-0.294257429,-0.568722222,-0.145158261,0.086587435,0.323444966,,
1639,15030,-0.85,-0.136815175,0.168194444,-0.713184825,-1.018194444,-0.144989743,0.508632595,1.036719927,,
1640,15033,-0.46,-0.088698612,0.162833333,-0.371301388,-0.622833333,-0.144888803,0.13786472,0.387921361,,
1641,15034,-0.37,-0.094223187,0.162666667,-0.275776813,-0.532666667,-0.144798324,0.076052851,0.283733778,,
1642,15035,0.65,0.374805412,0.154638889,0.275194588,0.495361111,-0.144716122,0.075732061,0.24538263,,
1643,15036,-0.03,0.02423974,0.157833333,-0.05423974,-0.187833333,-0.144665045,0.002941949,0.035281361,,
1644,15037,0.86,0.353312845,0.152694444,0.506687155,0.707305556,-0.144563414,0.256731873,0.500281149,,
1645,15040,-1.31,-0.208561934,0.157222222,-1.101438066,-1.467222222,-0.144292833,1.213165812,2.152741049,,
1646,15041,0.01,-0.012764572,0.150805556,0.022764572,-0.140805556,-0.144244828,0.000518226,0.019826204,,
1647,15042,2.12,-0.147234409,0.15475,2.267234409,1.96525,-0.144373429,5.140351867,3.862207563,,
1648,15043,0.56,0.26094942,0.159083333,0.29905058,0.400916667,-0.144312503,0.08943125,0.160734174,,
1649,15044,0.73,-0.375260434,0.154888889,1.105260434,0.575111111,-0.144435854,1.221600626,0.33075279,,
1650,15047,0.13,-0.072210388,0.156916667,0.202210388,-0.026916667,-0.144399894,0.040889041,0.000724507,,
1651,15048,0.52,-0.65872847,0.157777778,1.17872847,0.362222222,-0.144598696,1.389400807,0.131204938,,
1652,15049,-0.19,0.44960499,0.163583333,-0.63960499,-0.353583333,-0.144607755,0.409094543,0.125021174,,
1653,15050,0.48,0.296717444,0.163333333,0.183282556,0.316666667,-0.14454902,0.033592495,0.100277778,,
1654,15051,-1.29,0.028839245,0.1605,-1.318839245,-1.4505,-0.144392369,1.739336953,2.10395025,,
1655,15054,-1.24,-0.165545218,0.158138889,-1.074454782,-1.398138889,-0.144154112,1.154453078,1.954792353,,
1656,15055,-1,0.640285808,0.156361111,-1.640285808,-1.156361111,-0.144347091,2.690537531,1.337171019,,
1657,15056,-0.07,0.080557685,0.158833333,-0.150557685,-0.228833333,-0.144296714,0.022667616,0.052364694,,
1658,15057,0.35,0.12981487,0.158916667,0.22018513,0.191083333,-0.144254791,0.048481492,0.03651284,,
1659,15058,0.89,-0.030306207,0.15675,0.920306207,0.73325,-0.144260678,0.846963514,0.537655563,,
1660,15061,1.46,0.872126394,0.158527778,0.587873606,1.301472222,-0.143921827,0.345595377,1.693829945,,
1661,15062,-1.45,1.344076457,0.163555556,-2.794076457,-1.613555556,-0.144836004,7.806863246,2.603561531,,
1662,15063,0.68,-0.014771486,0.155138889,0.694771486,0.524861111,-0.144827095,0.482707418,0.275479186,,
1663,15064,-1.12,-0.195133581,0.155472222,-0.924866419,-1.275472222,-0.144601675,0.855377893,1.62682939,,
1664,15065,-1.9,0.325156111,0.153972222,-2.225156111,-2.053972222,-0.144616128,4.951319719,4.21880189,,
1665,15068,-0.84,-0.122457102,0.147833333,-0.717542898,-0.987833333,-0.14446412,0.51486781,0.975814694,,
1666,15069,1.71,-0.04825941,0.147527778,1.75825941,1.562472222,-0.144498031,3.091476153,2.441319445,,
1667,15070,-0.48,0.658054294,0.151388889,-1.138054294,-0.631388889,-0.144620045,1.295167576,0.398651929,,
1668,15071,-0.14,0.941725921,0.147638889,-1.081725921,-0.287638889,-0.144785115,1.170130968,0.08273613,,
1669,15072,-1.64,-0.422269106,0.147611111,-1.217730894,-1.787611111,-0.144347621,1.48286853,3.195553485,,
1670,15075,-0.91,1.728458138,0.140916667,-2.638458138,-1.050916667,-0.145412508,6.961461348,1.10442584,,
1671,15076,1.19,-0.378967943,0.140138889,1.568967943,1.049861111,-0.145609076,2.461660405,1.102208353,,
1672,15077,0.87,-0.143666461,0.141055556,1.013666461,0.728944444,-0.145650522,1.027519693,0.531360003,,
1673,15078,0.67,0.509697254,0.140416667,0.160302746,0.529583333,-0.145552327,0.02569697,0.280458507,,
1674,15079,0.88,0.415530952,0.140722222,0.464469048,0.739277778,-0.145434266,0.215731497,0.546531633,,
1675,15082,-2.41,0.480718136,0.139222222,-2.890718136,-2.549222222,-0.145618867,8.356251342,6.498533938,,
1676,15083,0.36,-0.173667382,0.129944444,0.533667382,0.230055556,-0.145618935,0.284800875,0.052925559,,
1677,15084,-1.44,0.359181303,0.131222222,-1.799181303,-1.571222222,-0.145674006,3.237053361,2.468739272,,
1678,15085,-1.67,0.567367596,0.127722222,-2.237367596,-1.797722222,-0.14590684,5.005813758,3.231805188,,
1679,15089,0.16,0.432996043,0.120916667,-0.272996043,0.039083333,-0.145877357,0.07452684,0.001527507,,
1680,15090,-1.53,0.254092228,0.120916667,-1.784092228,-1.650916667,-0.145867449,3.182985077,2.72552584,,
1681,15091,0.27,0.657920303,0.110555556,-0.387920303,0.159444444,-0.145847518,0.150482161,0.025422531,,
1682,15092,-1.01,0.699900018,0.110666667,-1.709900018,-1.120666667,-0.146098678,2.923758071,1.255893778,,
1683,15093,-0.81,0.600102079,0.107222222,-1.410102079,-0.917222222,-0.146258126,1.988387872,0.841296605,,
1684,15096,1.57,0.711532774,0.104527778,0.858467226,1.465472222,-0.145902053,0.736965979,2.147608834,,
1685,15097,-1.41,-0.781805957,0.107055556,-0.628194043,-1.517055556,-0.145448382,0.394627756,2.301457559,,
1686,15098,-0.08,-0.765997674,0.1035,0.685997674,-0.1835,-0.145488123,0.470592808,0.03367225,,
1687,15099,-0.18,-0.16931244,0.107138889,-0.01068756,-0.287138889,-0.145427626,0.000114224,0.082448742,,
1688,15100,0.13,0.105629849,0.103111111,0.024370151,0.026888889,-0.145384503,0.000593904,0.000723012,,
1689,15103,2.91,0.524958768,0.101944444,2.385041232,2.808055556,-0.144766462,5.688421677,7.885176003,,
1690,15104,-0.44,0.769510972,0.113583333,-1.209510972,-0.553583333,-0.144938295,1.462916792,0.306454507,,
1691,15105,0.85,-0.390498315,0.107305556,1.240498315,0.742694444,-0.145072888,1.538836069,0.551595038,,
1692,15106,-0.48,0.892282756,0.112861111,-1.372282756,-0.592861111,-0.145315099,1.883159961,0.351484297,,
1693,15107,0.69,-0.138138931,0.115166667,0.828138931,0.574833333,-0.145333384,0.685814089,0.330433361,,
1694,15110,1.23,-0.472450318,0.123222222,1.702450318,1.106777778,-0.145585036,2.898337086,1.224957049,,
1695,15111,0.12,1.082917796,0.127166667,-0.962917796,-0.007166667,-0.14571858,0.927210682,5.14E-05,,
1696,15112,1.22,0.065139077,0.127805556,1.154860923,1.092194444,-0.145678852,1.333703751,1.192888704,,
1697,15113,1.33,-0.218864707,0.129111111,1.548864707,1.200888889,-0.145789423,2.398981881,1.442134123,,
1698,15114,0.3,-0.003720062,0.138277778,0.303720062,0.161722222,-0.145758535,0.092245876,0.026154077,,
1699,15117,0.16,0.028826266,0.144388889,0.131173734,0.015611111,-0.145718852,0.017206549,0.000243707,,
1700,15118,1.6,0.037678375,0.142361111,1.562321625,1.457638889,-0.14569412,2.44084886,2.12471113,,
1701,15119,-0.22,-0.426915371,0.143861111,0.206915371,-0.363861111,-0.145631669,0.042813971,0.132394908,,
1702,15120,-1.88,0.140525526,0.142861111,-2.020525526,-2.022861111,-0.145506505,4.082523402,4.091967075,,
1703,15121,-0.38,0.240018142,0.143833333,-0.620018142,-0.523833333,-0.145479247,0.384422496,0.274401361,,
1704,15125,0.24,1.074309762,0.142888889,-0.834309762,0.097111111,-0.145566548,0.696072779,0.009430568,,
1705,15126,-1.17,1.114493738,0.14325,-2.284493738,-1.31325,-0.146151909,5.218911641,1.724625563,,
1706,15127,0.5,-0.944309504,0.136777778,1.444309504,0.363222222,-0.146476422,2.086029942,0.131930383,,
1707,15128,-1.26,-0.666357687,0.136083333,-0.593642313,-1.396083333,-0.146092869,0.352411196,1.949048674,,
1708,15131,2.05,0.217364417,0.128527778,1.832635583,1.921472222,-0.14591429,3.358553181,3.692055501,,
1709,15132,-0.83,0.91234652,0.132472222,-1.74234652,-0.962472222,-0.146252059,3.035771394,0.926352779,,
1710,15133,-0.16,0.728489572,0.127444444,-0.888489572,-0.287444444,-0.146341183,0.789413719,0.082624309,,
1711,15134,0.97,0.042257599,0.124472222,0.927742401,0.845527778,-0.146311846,0.860705962,0.714917223,,
1712,15135,-0.96,0.601764055,0.126277778,-1.561764055,-1.086277778,-0.146483491,2.439106964,1.17999941,,
1713,15138,-0.02,-0.793026166,0.123138889,0.773026166,-0.143138889,-0.146549195,0.597569453,0.020488742,,
1714,15139,-3.25,0.318296996,0.122777778,-3.568296996,-3.372777778,-0.146538058,12.73274345,11.37562994,,
1715,15140,0.02,0.032461275,0.117555556,-0.012461275,-0.097555556,-0.14649338,0.000155283,0.009517086,,
1716,15141,-0.85,0.236803704,0.115888889,-1.086803704,-0.965888889,-0.146479054,1.181142292,0.932941346,,
1717,15142,-0.31,-0.050083047,0.114777778,-0.259916953,-0.424777778,-0.146411612,0.067556822,0.18043616,,
1718,15145,-2.37,0.034699938,0.113361111,-2.404699938,-2.483361111,-0.146175747,5.782581794,6.167082408,,
1719,15146,1.38,0.459978839,0.102055556,0.920021161,1.277944444,-0.145953481,0.846438936,1.633142003,,
1720,15147,-5.61,0.491930974,0.104111111,-6.101930974,-5.714111111,-0.146134032,37.23356161,32.65106579,,
1721,15148,-2.42,0.822789844,0.0875,-3.242789844,-2.5075,-0.146759258,10.51568597,6.28755625,,
1722,15149,-8.11,0.183367227,0.079416667,-8.293367227,-8.189416667,-0.14574803,68.77993997,67.06654534,,
1723,15152,4.62,0.00104948,0.052611111,4.61895052,4.567388889,-0.145399416,21.3347039,20.86104126,,
1724,15153,-3.04,-0.159118587,0.064805556,-2.880881413,-3.104805556,-0.144929274,8.299477716,9.639817538,,
1725,15154,4.91,-0.571748841,0.05425,5.481748841,4.85575,-0.145637221,30.04957035,23.57830806,,
1726,15155,0.52,-0.520771253,0.067,1.040771253,0.453,-0.145752371,1.083204802,0.205209,,
1727,15156,2.33,0.261365793,0.067694444,2.068634207,2.262305556,-0.145460854,4.279247483,5.118026427,,
1728,15160,-1.5,0.216111279,0.074472222,-1.716111279,-1.574472222,-0.145458075,2.94503792,2.478962779,,
1729,15161,-1.09,-0.057649993,0.070833333,-1.032350007,-1.160833333,-0.145339318,1.065746538,1.347534028,,
1730,15162,-6.1,0.683540468,0.066472222,-6.783540468,-6.166472222,-0.146052631,46.01642129,38.02537967,,
1731,15163,-1.54,0.063310983,0.048527778,-1.603310983,-1.588527778,-0.145972439,2.570606107,2.523420501,,
1732,15166,0.28,-0.014246482,0.044722222,0.294246482,0.235277778,-0.145934956,0.086580992,0.055355633,,
1733,15167,4.23,0.422183744,0.047638889,3.807816256,4.182361111,-0.145027638,14.49946464,17.49214446,,
1734,15168,0.63,-0.608263181,0.05775,1.238263181,0.57225,-0.145198831,1.533295705,0.327470063,,
1735,15169,-2.26,0.348785995,0.056333333,-2.608785995,-2.316333333,-0.145320355,6.805764366,5.365400111,,
1736,15170,2.76,0.341761799,0.052833333,2.418238201,2.707166667,-0.144876489,5.847875997,7.328751361,,
1737,15173,3.82,0.062765685,0.062333333,3.757234315,3.757666667,-0.144578255,14.1168097,14.12005878,,
1738,15174,0.37,-0.123931955,0.072111111,0.493931955,0.297888889,-0.144563124,0.243968777,0.08873779,,
1739,15175,-0.18,0.781755811,0.072083333,-0.961755811,-0.252083333,-0.144676127,0.92497424,0.063546007,,
1740,15176,-1.76,0.686485842,0.070916667,-2.446485842,-1.830916667,-0.145049541,5.985292976,3.35225584,,
1741,15177,-2.79,-0.190897289,0.067888889,-2.599102711,-2.857888889,-0.14460547,6.7553349,8.167528901,,
1742,15180,-0.89,-0.594466343,0.059833333,-0.295533657,-0.949833333,-0.144400759,0.087340142,0.902183361,,
1743,15181,3.71,-0.403813093,0.052833333,4.113813093,3.657166667,-0.144758005,16.92345816,13.37486803,,
1744,15182,-1.29,-0.061038917,0.061166667,-1.228961083,-1.351166667,-0.144626994,1.510345343,1.825651361,,
1745,15183,-2.18,0.987184487,0.056888889,-3.167184487,-2.236888889,-0.145399082,10.03105758,5.003671901,,
1746,15184,0.82,-0.866422639,0.052027778,1.686422639,0.767972222,-0.145751514,2.844021319,0.589781334,,
1747,15187,1.73,-0.358056602,0.051527778,2.088056602,1.678472222,-0.145935718,4.359980373,2.817269001,,
1748,15188,2.01,0.307026316,0.055666667,1.702973684,1.954333333,-0.145660296,2.90011937,3.819418778,,
1749,15189,1.13,-0.630573204,0.062305556,1.760573204,1.067694444,-0.145949223,3.099618006,1.139971427,,
1750,15190,0.35,0.331021773,0.059861111,0.018978227,0.290138889,-0.145890989,0.000360173,0.084180575,,
1751,15191,-1.56,0.872205282,0.059833333,-2.432205282,-1.619833333,-0.146391133,5.915622536,2.623860028,,
1752,15194,-1.85,-0.032573292,0.058444444,-1.817426708,-1.908444444,-0.146222968,3.30303984,3.642160198,,
1753,15195,-2.14,-0.840680587,0.054583333,-1.299319413,-2.194583333,-0.145535587,1.688230936,4.816196007,,
1754,15196,-4.07,0.101144299,0.045,-4.171144299,-4.115,-0.145274434,17.39844476,16.933225,,
1755,15197,2.12,0.631744864,0.031,1.488255136,2.089,-0.144772377,2.214903351,4.363921,,
1756,15198,1.23,0.590415527,0.033972222,0.639584473,1.196027778,-0.144523804,0.409068298,1.430482445,,
1757,15201,1.92,0.585882676,0.035166667,1.334117324,1.884833333,-0.144104145,1.779869034,3.552596694,,
1758,15202,-3.42,0.080206137,0.040083333,-3.500206137,-3.460083333,-0.143902018,12.251443,11.97217667,,
1759,15203,0.06,-0.689534917,0.035083333,0.749534917,0.024916667,-0.143960836,0.561802592,0.00062084,,
1760,15204,-2.26,0.170587638,0.03725,-2.430587638,-2.29725,-0.143939213,5.907756266,5.277357563,,
1761,15205,-4.61,0.696123037,0.028222222,-5.306123037,-4.638222222,-0.144698056,28.15494168,21.51310538,,
1762,15208,4.61,-0.729238427,0.023472222,5.339238427,4.586527778,-0.145607635,28.50746698,21.03623706,,
1763,15209,2.45,0.504693294,0.031611111,1.945306706,2.418388889,-0.145100091,3.784218182,5.848604818,,
1764,15210,2.59,-0.675362612,0.045444444,3.265362612,2.544555556,-0.145683162,10.66259299,6.474762975,,
1765,15211,-1.52,-0.13280351,0.055972222,-1.38719649,-1.575972222,-0.145500074,1.924314101,2.483688445,,
1766,15212,3.21,-0.052145082,0.061416667,3.262145082,3.148583333,-0.145413938,10.64159054,9.913577007,,
1767,15215,1.6,0.527068059,0.077694444,1.072931941,1.522305556,-0.145127727,1.15118295,2.317414204,,
1768,15216,1.37,-0.79497281,0.071444444,2.16497281,1.298555556,-0.145583903,4.687107266,1.686246531,,
1769,15217,-0.23,1.033645526,0.072555556,-1.263645526,-0.302555556,-0.145805111,1.596800015,0.091539864,,
1770,15218,2.02,-0.563692086,0.065333333,2.583692086,1.954666667,-0.146197488,6.675464797,3.820721778,,
