"","Date","actural_return","historic_mean","predicted_return","f_err","r_err","RMSE_diff","se_lm","se_mean"
"1154",14328,-0.8,3.97384953767984,0.0193611111111111,-4.77384953767984,-0.819361111111111,-0.186403082042764,22.789639408406,0.671352630401235
"1155",14329,3.26,0.979280586347027,0.0138055555555556,2.28071941365297,3.24619444444444,-0.184902782469353,5.20168104381356,10.537778371142
"1156",14330,-2.94,-0.038525031210701,0.0284722222222222,-2.9014749687893,-2.96847222222222,-0.184534631639422,8.41855699451086,8.81182733410494
"1157",14333,1.35,-1.22198544458073,0.0208888888888889,2.57198544458073,1.32911111111111,-0.185481166865503,6.61510912713515,1.76653634567901
"1158",14334,0.21,-0.745278863487004,0.0225,0.955278863487004,0.1875,-0.185593123070261,0.912557707025021,0.03515625
"1159",14335,2.35,-0.379068455083889,0.01875,2.72906845508389,2.33125,-0.185830556665392,7.44781463253396,5.4347265625
"1160",14336,-3.36,-2.6182757479174,0.0267222222222222,-0.741724252082604,-3.38672222222222,-0.183093614148313,0.550154866127499,11.4698874104938
"1161",14337,1.85,-1.5135557320622,0.01625,3.3635557320622,1.83375,-0.184681375513881,11.3135071626885,3.3626390625
"1162",14340,4.88,-2.67353891713282,0.0280277777777778,7.55353891713282,4.85197222222222,-0.191375167603827,57.05595017264,23.541634445216
"1163",14341,4.79,-1.14368450654531,0.03425,5.93368450654531,4.75575,-0.193497803896213,35.2086118232159,22.6171580625
"1164",14342,-4.79,2.11195222066363,0.0475555555555556,-6.90195222066363,-4.83755555555556,-0.198097334857337,47.6369444563236,23.4019437530864
"1165",14343,0.69,-1.19272173350564,0.0388333333333333,1.88272173350564,0.651166666666667,-0.198674075715783,3.54464112581447,0.424018027777778
"1166",14347,2.37,0.16152643085886,0.0475555555555556,2.20847356914114,2.32244444444444,-0.198349498210692,4.87735550559501,5.39374819753087
"1167",14348,-0.49,-0.361195614825489,0.0550277777777778,-0.128804385174511,-0.545027777777778,-0.198197156654625,0.0165905696401839,0.297055278549383
"1168",14349,0.15,0.0510012644783642,0.05425,0.0989987355216358,0.09575,-0.198112212242216,0.00980074963488278,0.0091680625
"1169",14350,4.18,-1.68030577318894,0.0523055555555556,5.86030577318894,4.12769444444444,-0.201331142401096,34.3431837552716,17.0378614266975
"1170",14351,2.37,0.842852447880153,0.0515,1.52714755211985,2.3185,-0.200465763780847,2.33217964594564,5.37544225
"1171",14354,1.67,-0.944487402244898,0.055,2.6144874022449,1.615,-0.201221145365903,6.83554437649727,2.608225
"1172",14355,-3.52,-0.492161579945877,0.0618611111111111,-3.02783842005412,-3.58186111111111,-0.200048502525774,9.16780549795585,12.8297290192901
"1173",14356,0.46,-2.20212669497669,0.0636388888888889,2.66212669497669,0.396361111111111,-0.20143636319802,7.08691854010753,0.157102130401235
"1174",14357,0.26,-2.65109682797573,0.0601944444444445,2.91109682797573,0.199805555555556,-0.203144922912287,8.47448474185034,0.0399222600308642
"1175",14358,-0.58,-0.678199059659302,0.0595555555555556,0.0981990596593025,-0.639555555555556,-0.202963701173538,0.00964305531797126,0.409031308641975
"1176",14361,-0.25,-0.530825676228205,0.06275,0.280825676228205,-0.31275,-0.202871013424927,0.0788630604290288,0.0978125625
"1177",14362,-3.01,-0.239259522452381,0.05625,-2.77074047754762,-3.06625,-0.202193506070189,7.67700279392081,9.4018890625
"1178",14363,4.24,0.387051710578934,0.0521944444444445,3.85294828942107,4.18780555555556,-0.201120159137592,14.8452105209527,17.537715371142
"1179",14364,-0.07,-0.384836796967398,0.0634166666666667,0.314836796967398,-0.133416666666667,-0.201051651325834,0.0991222087246904,0.0178000069444444
"1180",14365,-0.57,-1.3819163787114,0.0631944444444445,0.811916378711401,-0.633194444444444,-0.201011643403832,0.659208206019836,0.400935204475309
"1181",14368,-0.94,-0.580873588632799,0.0635277777777778,-0.359126411367201,-1.00352777777778,-0.2007169436206,0.128971779341484,1.00706800077161
"1182",14369,-1.96,-0.901279696390044,0.0603888888888889,-1.05872030360996,-2.02038888888889,-0.199909698888977,1.12088868127596,4.08197126234568
"1183",14370,-0.52,-0.99075824131266,0.057,0.47075824131266,-0.577,-0.199793842940387,0.221613321763789,0.332929
"1184",14371,-0.65,0.549401990109839,0.0540277777777778,-1.19940199010984,-0.704027777777778,-0.199897042784981,1.43856513387944,0.495655111882716
"1185",14372,-5.28,-0.0678932878587035,0.0575555555555556,-5.2121067121413,-5.33755555555556,-0.198868842514012,27.1660563787484,28.489499308642
"1186",14375,3.79,1.36671194020905,0.0415555555555556,2.42328805979095,3.74844444444444,-0.196740255716737,5.87232502072538,14.0508357530864
"1187",14376,-0.43,0.816838877524756,0.0600833333333333,-1.24683887752476,-0.490083333333333,-0.196928223383567,1.55460718650719,0.240181673611111
"1188",14377,1.92,-0.158736557235885,0.0580555555555556,2.07873655723588,1.86194444444444,-0.196945417419286,4.3211456743889,3.46683711419753
"1189",14378,2.27,-0.383243141921749,0.0659166666666667,2.65324314192175,2.20408333333333,-0.197209280873947,7.03969917015479,4.85798334027778
"1190",14379,0.49,-0.116485569097777,0.0666944444444445,0.606485569097777,0.423305555555556,-0.197161861126065,0.367824745523854,0.179187593364198
"1191",14382,-1.55,-0.718533759220708,0.0648055555555556,-0.831466240779292,-1.61480555555556,-0.196617817560139,0.691336109555647,2.60759698225309
"1192",14383,1.46,0.07863017813621,0.0589166666666667,1.38136982186379,1.40108333333333,-0.196479080540852,1.908182584756,1.96303450694444
"1193",14384,-4.51,-0.660671537757485,0.0601111111111111,-3.84932846224252,-4.57011111111111,-0.19465431924001,14.8173296102303,20.8859155679012
"1194",14385,0.56,1.29776180851442,0.04475,-0.737761808514422,0.51525,-0.194625085177741,0.544292486102471,0.2654825625
"1195",14386,-0.64,-2.82475085635945,0.0417777777777778,2.18475085635945,-0.681777777777778,-0.195432861860985,4.77313630436337,0.464820938271605
